geneId	symbol
ENSMUSG00000089854.1	Gm16133
ENSMUSG00000040775.5	Gm9772
ENSMUSG00000100656.1	Gm8525
ENSMUSG00000081546.1	Gm14927
ENSMUSG00000068397.4	Gm10240
ENSMUSG00000101899.1	Gm29175
ENSMUSG00000083700.1	Gm2986
ENSMUSG00000094050.1	Gm23472
ENSMUSG00000106439.1	Gm44327
ENSMUSG00000081840.1	Gm15220
ENSMUSG00000061296.1	Vmn1r210
ENSMUSG00000039546.9	Ajap1
ENSMUSG00000076941.1	Gm22065
ENSMUSG00000112538.1	RP24-458J4.12
ENSMUSG00000093846.1	Gm4425
ENSMUSG00000042240.14	Crybb2
ENSMUSG00000036856.4	Wnt4
ENSMUSG00000031303.8	Map3k15
ENSMUSG00000096880.1	Gm23569
ENSMUSG00000095780.1	Gm24674
ENSMUSG00000031688.4	Pou4f2
ENSMUSG00000093980.1	Olfr493
ENSMUSG00000005917.15	Otx1
ENSMUSG00000083978.1	Gm5060
ENSMUSG00000030347.6	D6Wsu163e
ENSMUSG00000109209.1	Gm45104
ENSMUSG00000056131.13	Pgm3
ENSMUSG00000104501.1	Gm37736
ENSMUSG00000089091.1	Gm25656
ENSMUSG00000084880.1	Tomm6os
ENSMUSG00000103809.1	Gm37061
ENSMUSG00000013787.15	Ehmt2
ENSMUSG00000084959.1	4933407I08Rik
ENSMUSG00000102608.1	Gm37267
ENSMUSG00000077501.1	Gm24230
ENSMUSG00000099524.1	Gm20860
ENSMUSG00000103914.1	Gm38073
ENSMUSG00000096300.1	Gm25212
ENSMUSG00000044349.15	Snhg11
ENSMUSG00000082990.1	Gm14052
ENSMUSG00000111549.1	RP24-502B21.1
ENSMUSG00000089960.1	Ugt1a1
ENSMUSG00000054477.15	Kcnn2
ENSMUSG00000094347.2	Olfr784
ENSMUSG00000105641.1	Gm5853
ENSMUSG00000103962.1	Gm38213
ENSMUSG00000036921.2	4930549C01Rik
ENSMUSG00000099971.1	Gm28287
ENSMUSG00000077515.1	Gm25878
ENSMUSG00000002820.6	Atg4d
ENSMUSG00000085492.7	Trmt61b
ENSMUSG00000056234.14	Ncoa4
ENSMUSG00000031385.14	Plxnb3
ENSMUSG00000042742.7	Bmt2
ENSMUSG00000112043.1	RP23-246F14.5
ENSMUSG00000063760.9	Rnf217
ENSMUSG00000031604.10	Msmo1
ENSMUSG00000022570.5	Tsta3
ENSMUSG00000027381.16	Bcl2l11
ENSMUSG00000071452.4	Gm11397
ENSMUSG00000028234.6	Rps20
ENSMUSG00000034796.14	Cpne7
ENSMUSG00000013584.5	Aldh1a2
ENSMUSG00000031520.6	Vegfc
ENSMUSG00000095140.1	Gm24388
ENSMUSG00000041238.15	Rbbp8
ENSMUSG00000108505.1	1700095K22Rik
ENSMUSG00000082267.1	Gm12467
ENSMUSG00000111886.1	RP23-20M6.7
ENSMUSG00000104256.1	Gm37173
ENSMUSG00000106917.1	Gm7832
ENSMUSG00000103530.1	Gm37839
ENSMUSG00000099723.1	Gm28595
ENSMUSG00000058216.12	Gstp3
ENSMUSG00000022820.3	Ndufb4
ENSMUSG00000064575.1	Gm25798
ENSMUSG00000036402.13	Gng12
ENSMUSG00000078664.2	Sprr2a1
ENSMUSG00000020814.13	Mxra7
ENSMUSG00000042831.13	Alkbh6
ENSMUSG00000013736.16	Trnt1
ENSMUSG00000098419.1	Mir6963
ENSMUSG00000088358.1	Gm24008
ENSMUSG00000076548.1	Igkv4-69
ENSMUSG00000082097.1	Gm14039
ENSMUSG00000108466.1	Gm44771
ENSMUSG00000071149.3	Tas2r115
ENSMUSG00000082344.1	4930415H17Rik
ENSMUSG00000100098.1	Gm21387
ENSMUSG00000066441.14	Rdh11
ENSMUSG00000000948.16	Gm38393
ENSMUSG00000082061.1	Gm12726
ENSMUSG00000065837.1	Gm23503
ENSMUSG00000029407.10	Uso1
ENSMUSG00000076655.2	Ighv4-1
ENSMUSG00000108484.1	Gm18537
ENSMUSG00000041907.9	Gpr45
ENSMUSG00000082336.1	Gm8401
ENSMUSG00000053916.4	Nanp
ENSMUSG00000025375.15	Aatk
ENSMUSG00000097801.1	Gm26777
ENSMUSG00000096934.1	Gm26658
ENSMUSG00000096055.2	Trav12n-1
ENSMUSG00000079998.2	Gm12947
ENSMUSG00000021219.16	Rgs6
ENSMUSG00000109213.2	Olfr499-ps1
ENSMUSG00000100206.1	Gm28681
ENSMUSG00000101116.1	Gm28416
ENSMUSG00000036858.8	Ptcra
ENSMUSG00000081507.1	Gm14993
ENSMUSG00000089422.1	Gm26008
ENSMUSG00000025780.7	Itih5
ENSMUSG00000110567.1	Gm45703
ENSMUSG00000037957.14	Wdr20
ENSMUSG00000085183.1	Gm12603
ENSMUSG00000077150.1	Gm24581
ENSMUSG00000061080.11	Lsamp
ENSMUSG00000111801.1	RP23-138K22.3
ENSMUSG00000110591.1	Gm31371
ENSMUSG00000100968.1	Gm2098
ENSMUSG00000101120.1	Gm29452
ENSMUSG00000087326.1	Gm12503
ENSMUSG00000096109.2	Olfr1537
ENSMUSG00000106249.1	Gm43349
ENSMUSG00000032026.7	Rexo2
ENSMUSG00000031204.3	Asb12
ENSMUSG00000065602.1	Mirlet7f-2
ENSMUSG00000103525.1	Gm37262
ENSMUSG00000090047.1	Gm16297
ENSMUSG00000050555.9	Hyls1
ENSMUSG00000029405.16	G3bp2
ENSMUSG00000100996.1	Gm29169
ENSMUSG00000107928.1	Gm45140
ENSMUSG00000050058.6	Prm3
ENSMUSG00000111815.1	RP23-99B22.2
ENSMUSG00000099996.1	Gm29065
ENSMUSG00000089116.1	Gm25904
ENSMUSG00000087804.1	Gm23434
ENSMUSG00000071649.5	B3gat3
ENSMUSG00000094208.1	Vmn1r130
ENSMUSG00000035041.8	Creb3l3
ENSMUSG00000045288.10	Ush1g
ENSMUSG00000052942.13	Glis3
ENSMUSG00000106933.1	Gm43621
ENSMUSG00000088002.1	Gm24775
ENSMUSG00000004885.5	Crabp2
ENSMUSG00000045019.4	Acer1
ENSMUSG00000023908.7	Pkmyt1
ENSMUSG00000057092.12	Fxyd3
ENSMUSG00000062691.10	Cebpzos
ENSMUSG00000088704.1	Gm25550
ENSMUSG00000107171.1	Gm42572
ENSMUSG00000008206.16	Cers4
ENSMUSG00000096292.1	Gm2666
ENSMUSG00000089164.1	Gm24131
ENSMUSG00000028784.14	Spocd1
ENSMUSG00000098213.1	Gm27044
ENSMUSG00000092214.1	Gm18560
ENSMUSG00000029594.12	Rbm19
ENSMUSG00000030519.14	Apba2
ENSMUSG00000104115.1	Ighv8-1
ENSMUSG00000070939.9	Tgfbrap1
ENSMUSG00000047139.9	Cd24a
ENSMUSG00000084245.1	Gm14994
ENSMUSG00000082203.1	Gm15636
ENSMUSG00000018474.17	Chd3
ENSMUSG00000056608.14	Chd9
ENSMUSG00000033697.15	Arhgap39
ENSMUSG00000033991.8	Ttc37
ENSMUSG00000020537.9	Drg2
ENSMUSG00000093956.1	Gm24497
ENSMUSG00000109912.1	Gm45245
ENSMUSG00000026940.3	Ccdc183
ENSMUSG00000103265.1	Gm2053
ENSMUSG00000071475.2	Rpl21-ps5
ENSMUSG00000087460.1	4930401O12Rik
ENSMUSG00000105172.1	Gm42499
ENSMUSG00000096565.1	Gm24100
ENSMUSG00000094226.3	Gm21759
ENSMUSG00000075075.2	Olfr1253
ENSMUSG00000029596.13	Sdsl
ENSMUSG00000081515.1	Gm12311
ENSMUSG00000027555.8	Car13
ENSMUSG00000097920.1	Gm7784
ENSMUSG00000052479.5	A330008L17Rik
ENSMUSG00000031765.8	Mt1
ENSMUSG00000082777.1	Gm15861
ENSMUSG00000101118.1	Gm29034
ENSMUSG00000042774.8	Olfr1353
ENSMUSG00000078816.9	Prkcg
ENSMUSG00000082597.1	Gm12645
ENSMUSG00000105327.1	Gm9409
ENSMUSG00000088734.1	Gm23896
ENSMUSG00000015652.9	Steap1
ENSMUSG00000056498.13	Tmem154
ENSMUSG00000107769.1	Gm43959
ENSMUSG00000101725.6	Gm29423
ENSMUSG00000107855.1	Gm44110
ENSMUSG00000038112.15	AW551984
ENSMUSG00000087884.1	Gm23601
ENSMUSG00000107950.1	Gm6375
ENSMUSG00000111422.1	RP23-402F24.6
ENSMUSG00000006673.14	Qrich1
ENSMUSG00000028847.8	Trappc3
ENSMUSG00000097473.1	Gm26585
ENSMUSG00000098276.1	Mir6358
ENSMUSG00000097683.1	Gm26644
ENSMUSG00000106374.1	Gm27680
ENSMUSG00000101571.2	Gm6187
ENSMUSG00000026694.19	Mettl13
ENSMUSG00000105866.1	Gm6745
ENSMUSG00000107926.1	4930504D19Rik
ENSMUSG00000081187.1	3110067C02Rik
ENSMUSG00000103270.1	Gm37915
ENSMUSG00000102917.1	Gm37724
ENSMUSG00000092294.1	Gm18200
ENSMUSG00000061981.14	Flot2
ENSMUSG00000096470.1	Gm9603
ENSMUSG00000081006.1	Cyp4b1-ps1
ENSMUSG00000099677.1	Gm21722
ENSMUSG00000034532.8	Fbxo16
ENSMUSG00000087306.7	A230004M16Rik
ENSMUSG00000106235.1	Gm43754
ENSMUSG00000035296.13	Sgcg
ENSMUSG00000109499.1	Gm44864
ENSMUSG00000091055.2	Siglec15
ENSMUSG00000091620.2	Vmn2r23
ENSMUSG00000061397.7	Krt79
ENSMUSG00000083685.1	Gm12412
ENSMUSG00000084742.1	n-R5s19
ENSMUSG00000070621.3	Vmn2r-ps60
ENSMUSG00000053398.11	Phgdh
ENSMUSG00000084033.3	Gm7645
ENSMUSG00000031861.15	Lpar2
ENSMUSG00000111308.1	RP24-531B21.5
ENSMUSG00000056501.3	Cebpb
ENSMUSG00000094877.2	Trav3n-3
ENSMUSG00000031953.2	Tmem170
ENSMUSG00000041658.12	Rragb
ENSMUSG00000085526.1	Gm16083
ENSMUSG00000090607.1	Gm17052
ENSMUSG00000091041.1	Gm17720
ENSMUSG00000081777.1	Gm14159
ENSMUSG00000110858.1	RP24-271G1.2
ENSMUSG00000057894.10	Zfp329
ENSMUSG00000087508.1	Gm14174
ENSMUSG00000103196.1	Gm37641
ENSMUSG00000057817.6	Olfr1446
ENSMUSG00000112261.1	RP23-261G3.5
ENSMUSG00000091140.1	Gm17124
ENSMUSG00000112334.1	RP23-145L7.5
ENSMUSG00000083704.1	Gm13153
ENSMUSG00000042289.11	Hsd3b7
ENSMUSG00000006715.11	Gmnn
ENSMUSG00000085774.1	Gm13055
ENSMUSG00000074811.2	Hps6
ENSMUSG00000098511.1	Mir7072
ENSMUSG00000030701.17	Plekhb1
ENSMUSG00000103765.1	Gm37857
ENSMUSG00000038116.16	Phf20
ENSMUSG00000097699.2	5430400D12Rik
ENSMUSG00000095465.2	Gm6214
ENSMUSG00000054099.11	Slc25a40
ENSMUSG00000025373.14	Rnf41
ENSMUSG00000073247.3	Gm10486
ENSMUSG00000021367.7	Edn1
ENSMUSG00000095530.1	Snora19
ENSMUSG00000028468.15	Rgp1
ENSMUSG00000095479.1	Gm25074
ENSMUSG00000075209.3	Olfr1016
ENSMUSG00000026692.12	Fmo4
ENSMUSG00000105293.1	Gm42843
ENSMUSG00000107384.1	Gm42557
ENSMUSG00000038121.6	Fam210a
ENSMUSG00000077733.1	Gm23608
ENSMUSG00000035780.2	Ugt2a3
ENSMUSG00000073257.3	Gm10488
ENSMUSG00000021741.3	Gm5457
ENSMUSG00000083228.1	Gm11779
ENSMUSG00000108397.1	Gm45171
ENSMUSG00000087677.1	Gm15226
ENSMUSG00000106894.1	Gm17130
ENSMUSG00000039648.14	Kyat1
ENSMUSG00000025644.10	Gm7628
ENSMUSG00000038042.9	Ptpdc1
ENSMUSG00000086757.1	Gm2309
ENSMUSG00000104323.1	Gm37319
ENSMUSG00000080961.1	Gm11798
ENSMUSG00000083927.1	Gm14749
ENSMUSG00000052852.8	Reep1
ENSMUSG00000058794.12	Nfe2
ENSMUSG00000033156.9	Cst10
ENSMUSG00000085860.1	2410003L11Rik
ENSMUSG00000030707.15	Coro1a
ENSMUSG00000099619.6	Gm28300
ENSMUSG00000079641.3	Rpl39
ENSMUSG00000094993.2	Igkv4-51
ENSMUSG00000021273.9	Fdft1
ENSMUSG00000104060.1	Gm37954
ENSMUSG00000083715.1	Gm14202
ENSMUSG00000111617.1	RP23-453B15.4
ENSMUSG00000100745.1	Gm29077
ENSMUSG00000111210.1	RP23-186M2.3
ENSMUSG00000102248.1	Gm30280
ENSMUSG00000097546.1	Gm26749
ENSMUSG00000055639.16	Dach1
ENSMUSG00000102535.1	Ighv1-41
ENSMUSG00000087965.1	Gm25389
ENSMUSG00000111497.1	RP23-186O3.11
ENSMUSG00000019837.8	Gtf3c6
ENSMUSG00000040495.4	Chrm4
ENSMUSG00000098343.1	Mir6240
ENSMUSG00000048316.3	Gm9823
ENSMUSG00000073737.3	Gm10566
ENSMUSG00000074505.5	Fat3
ENSMUSG00000073747.2	Gm7534
ENSMUSG00000083465.1	Gm11652
ENSMUSG00000034059.13	Ypel4
ENSMUSG00000112249.1	RP24-216B14.2
ENSMUSG00000103313.1	Gm38357
ENSMUSG00000107414.1	6330419E04Rik
ENSMUSG00000087979.1	Gm23715
ENSMUSG00000103630.1	Gm37242
ENSMUSG00000077948.2	Gm23438
ENSMUSG00000078260.1	Gm11569
ENSMUSG00000065296.1	Gm26122
ENSMUSG00000084462.1	n-R5s154
ENSMUSG00000083250.1	Gm5403
ENSMUSG00000056758.14	Hmga2
ENSMUSG00000093509.1	Obox3-ps3
ENSMUSG00000053852.11	Adgrg4
ENSMUSG00000084523.1	Mir1903
ENSMUSG00000072214.6	Sept5
ENSMUSG00000065122.1	Gm26126
ENSMUSG00000104981.1	Gm43736
ENSMUSG00000024553.7	Galr1
ENSMUSG00000006498.16	Ptbp1
ENSMUSG00000024592.15	C330018D20Rik
ENSMUSG00000094743.2	Mup-ps7
ENSMUSG00000070526.2	Peg12
ENSMUSG00000025499.18	Hras
ENSMUSG00000042305.12	Tmem183a
ENSMUSG00000049653.4	Spatc1
ENSMUSG00000062825.15	Actg1
ENSMUSG00000102521.1	Gm37781
ENSMUSG00000082517.1	Gm5757
ENSMUSG00000103440.1	Gm37131
ENSMUSG00000112040.1	RP24-427G15.1
ENSMUSG00000110654.1	Gm45746
ENSMUSG00000092452.1	Vmn2r-ps45
ENSMUSG00000040489.5	Sox30
ENSMUSG00000027848.12	Olfml3
ENSMUSG00000028233.6	Tgs1
ENSMUSG00000097263.1	Gm26804
ENSMUSG00000095143.5	Hsd3b4
ENSMUSG00000104018.1	4833412K13Rik
ENSMUSG00000101955.1	Gm29376
ENSMUSG00000068099.4	1500009C09Rik
ENSMUSG00000021838.16	Samd4
ENSMUSG00000084612.1	n-R5s6
ENSMUSG00000083679.1	Gm12892
ENSMUSG00000083478.1	Gm15375
ENSMUSG00000079629.5	Rhox2g
ENSMUSG00000024248.13	Cox7a2l
ENSMUSG00000072847.4	A530017D24Rik
ENSMUSG00000111104.1	RP23-88K14.4
ENSMUSG00000085967.1	Gm12530
ENSMUSG00000064326.12	Siva1
ENSMUSG00000006784.14	Ttc25
ENSMUSG00000022102.13	Dok2
ENSMUSG00000080895.1	Gm11645
ENSMUSG00000102822.1	1700113B19Rik
ENSMUSG00000095854.4	Trav14d-1
ENSMUSG00000092308.3	Gm3623
ENSMUSG00000076288.1	Mir301b
ENSMUSG00000083226.1	Gm7831
ENSMUSG00000038371.15	Sbf2
ENSMUSG00000107688.1	Gm44091
ENSMUSG00000099248.1	Gm27543
ENSMUSG00000020042.15	Btbd11
ENSMUSG00000048299.8	Olfr148
ENSMUSG00000111753.1	RP24-74P1.1
ENSMUSG00000027048.15	Abcb11
ENSMUSG00000079033.9	Mef2b
ENSMUSG00000105694.1	Gm43237
ENSMUSG00000103799.1	Gm38093
ENSMUSG00000083884.1	Gm15388
ENSMUSG00000102372.1	A430050A11Rik
ENSMUSG00000075187.2	Olfr1057
ENSMUSG00000082613.1	Gm12518
ENSMUSG00000096937.1	Gm10825
ENSMUSG00000098524.1	Gm19015
ENSMUSG00000052675.11	Zfp112
ENSMUSG00000083866.1	Gm13472
ENSMUSG00000106721.1	Gm5442
ENSMUSG00000054723.5	Vmac
ENSMUSG00000043999.6	Gpr75
ENSMUSG00000081128.1	Gm13328
ENSMUSG00000064829.3	Gm22879
ENSMUSG00000079444.9	Gm21981
ENSMUSG00000022100.13	Xpo7
ENSMUSG00000096303.1	Gm25211
ENSMUSG00000097005.1	4930598A11Rik
ENSMUSG00000087660.1	B230398E01Rik
ENSMUSG00000043312.6	Olfr131
ENSMUSG00000111868.1	RP24-275P22.1
ENSMUSG00000040840.7	4930579G18Rik
ENSMUSG00000017446.14	C1qtnf1
ENSMUSG00000002949.15	Timm44
ENSMUSG00000078588.10	Ccdc24
ENSMUSG00000094005.1	Gm12625
ENSMUSG00000093434.3	Vmn2r-ps11
ENSMUSG00000049115.14	Agtr1a
ENSMUSG00000106763.1	Gm19102
ENSMUSG00000095356.1	Gm7398
ENSMUSG00000111754.1	RP23-390G15.1
ENSMUSG00000073554.3	Gm6960
ENSMUSG00000080649.1	Gm26156
ENSMUSG00000077495.1	Gm23594
ENSMUSG00000096214.1	Gm22634
ENSMUSG00000028608.15	0610037L13Rik
ENSMUSG00000111651.1	RP23-114N1.10
ENSMUSG00000099750.1	Gm18827
ENSMUSG00000097065.1	A630075F10Rik
ENSMUSG00000103438.1	Gm36991
ENSMUSG00000098934.1	Gm18853
ENSMUSG00000063221.6	Olfr930
ENSMUSG00000095257.1	Scgb1b3
ENSMUSG00000086027.1	Gm11250
ENSMUSG00000052456.9	Asna1
ENSMUSG00000106773.1	Gm43799
ENSMUSG00000049775.16	Tmsb4x
ENSMUSG00000080582.1	Gm24907
ENSMUSG00000050022.16	Amz1
ENSMUSG00000099153.1	Mir7671
ENSMUSG00000102168.1	Gm36943
ENSMUSG00000042797.9	Aqp11
ENSMUSG00000103056.1	Gm38268
ENSMUSG00000110137.1	Gm45577
ENSMUSG00000079469.10	Pigb
ENSMUSG00000065625.1	Gm24765
ENSMUSG00000094338.1	Hist1h2bl
ENSMUSG00000021764.6	Ndufs4
ENSMUSG00000112662.1	RP23-411J14.3
ENSMUSG00000026700.4	Tnfsf4
ENSMUSG00000097618.1	Gm26507
ENSMUSG00000102152.1	Gm37475
ENSMUSG00000108771.1	Gm45210
ENSMUSG00000080748.1	Gm15661
ENSMUSG00000108948.3	Olfr695
ENSMUSG00000030689.15	Ino80e
ENSMUSG00000015850.11	Adamtsl4
ENSMUSG00000037071.2	Scd1
ENSMUSG00000050534.8	Htr5b
ENSMUSG00000112430.1	RP23-243G3.1
ENSMUSG00000094608.1	Gm25871
ENSMUSG00000088099.1	Gm23673
ENSMUSG00000105312.1	AL772271.1
ENSMUSG00000063656.6	Gm10135
ENSMUSG00000033187.7	BC016579
ENSMUSG00000042707.6	Dnali1
ENSMUSG00000087303.2	Lipo2
ENSMUSG00000096592.1	Gm15801
ENSMUSG00000108222.1	Gm2691
ENSMUSG00000021478.5	Drd1
ENSMUSG00000028788.14	Ptp4a2
ENSMUSG00000099924.1	Gm28320
ENSMUSG00000022175.8	Lrp10
ENSMUSG00000015501.10	Hivep2
ENSMUSG00000108218.2	Olfr1372-ps1
ENSMUSG00000004266.15	Ptpn6
ENSMUSG00000001333.9	Sync
ENSMUSG00000070421.4	Olfr658
ENSMUSG00000091132.1	Gm17109
ENSMUSG00000041390.18	Mdfic
ENSMUSG00000103730.1	Gm38316
ENSMUSG00000041263.14	Rusc1
ENSMUSG00000089655.1	Gm16004
ENSMUSG00000109622.1	Gm45517
ENSMUSG00000101653.1	Gm20792
ENSMUSG00000046321.8	Hs3st2
ENSMUSG00000051396.15	Gm45902
ENSMUSG00000004264.17	Phb2
ENSMUSG00000088749.1	Gm23218
ENSMUSG00000028416.12	Bag1
ENSMUSG00000057455.12	Rit2
ENSMUSG00000002076.11	Hsf2bp
ENSMUSG00000089953.3	Rnf224
ENSMUSG00000101363.1	Gm29490
ENSMUSG00000044934.12	Zfp367
ENSMUSG00000094896.1	Gm22287
ENSMUSG00000090121.10	Abhd12b
ENSMUSG00000108024.1	Gm43912
ENSMUSG00000102382.1	Gm38141
ENSMUSG00000095273.1	Vmn1r142
ENSMUSG00000111473.1	RP23-184M4.3
ENSMUSG00000082693.3	Gm15190
ENSMUSG00000108153.1	Gm44402
ENSMUSG00000102422.1	Gm21949
ENSMUSG00000091725.8	Gm8220
ENSMUSG00000015656.17	Hspa8
ENSMUSG00000063660.4	Olfr98
ENSMUSG00000082774.1	Gm8805
ENSMUSG00000097077.1	Gm16712
ENSMUSG00000082951.1	Gm13359
ENSMUSG00000100573.1	1700081H04Rik
ENSMUSG00000086176.4	Gm15534
ENSMUSG00000109302.1	Gm44967
ENSMUSG00000020212.14	Mdm1
ENSMUSG00000022761.10	Lztr1
ENSMUSG00000100150.1	Gm19585
ENSMUSG00000000159.15	Igsf5
ENSMUSG00000008136.14	Fhl2
ENSMUSG00000051499.7	Zfp786
ENSMUSG00000084210.1	Gm15168
ENSMUSG00000106395.1	Gm42439
ENSMUSG00000084001.1	Gm15113
ENSMUSG00000007892.8	Rplp1
ENSMUSG00000017764.2	Zswim1
ENSMUSG00000110125.1	Gm45621
ENSMUSG00000028414.16	Fktn
ENSMUSG00000095616.1	Gm26244
ENSMUSG00000048280.17	Zfp738
ENSMUSG00000106839.1	Gm43497
ENSMUSG00000029474.7	Rnf34
ENSMUSG00000054978.3	Kbtbd13
ENSMUSG00000059832.4	Kprp
ENSMUSG00000100563.1	Gm3096
ENSMUSG00000090551.1	A730015C16Rik
ENSMUSG00000038467.15	Chmp4b
ENSMUSG00000096943.1	Gm26721
ENSMUSG00000094176.6	Trav6d-6
ENSMUSG00000022240.9	Ctnnd2
ENSMUSG00000062110.14	Scfd2
ENSMUSG00000106377.1	Gm44300
ENSMUSG00000099142.1	Mir8108
ENSMUSG00000043219.9	Hoxa6
ENSMUSG00000059742.10	Kcnh7
ENSMUSG00000090319.1	Gm4462
ENSMUSG00000111587.1	RP23-381I17.2
ENSMUSG00000077578.1	Gm25631
ENSMUSG00000052212.6	Cd177
ENSMUSG00000040423.10	Rc3h1
ENSMUSG00000103971.1	Gm37679
ENSMUSG00000100540.1	Gm20799
ENSMUSG00000096799.1	Gm22996
ENSMUSG00000050276.7	Mrgprg
ENSMUSG00000106236.1	Gm38670
ENSMUSG00000108325.1	Gm44898
ENSMUSG00000057457.11	Phex
ENSMUSG00000083406.1	Gm8410
ENSMUSG00000098469.1	Ranbp2-ps4
ENSMUSG00000030268.17	Bcat1
ENSMUSG00000013562.12	4833413E03Rik
ENSMUSG00000074397.4	Foxr1
ENSMUSG00000103852.1	Gm18658
ENSMUSG00000050912.15	Tmem123
ENSMUSG00000095182.1	Gm26374
ENSMUSG00000084745.1	Gm25290
ENSMUSG00000105843.1	Gm42644
ENSMUSG00000021794.15	Glud1
ENSMUSG00000103292.1	Gm35048
ENSMUSG00000088916.1	Gm22607
ENSMUSG00000086437.2	Gm13021
ENSMUSG00000103383.1	Gm37754
ENSMUSG00000081421.1	Gm13445
ENSMUSG00000038637.15	Lrrc56
ENSMUSG00000110216.1	Gm45451
ENSMUSG00000108206.1	Gm44427
ENSMUSG00000112266.1	RP23-202B12.3
ENSMUSG00000028759.13	Hp1bp3
ENSMUSG00000054988.9	Agtr1b
ENSMUSG00000096681.1	Rps19-ps1
ENSMUSG00000020566.18	Atp6v1c2
ENSMUSG00000017144.8	Rnd3
ENSMUSG00000024424.14	Ttc39c
ENSMUSG00000078060.1	Mir466l
ENSMUSG00000035356.16	Nfkbiz
ENSMUSG00000042642.13	Flad1
ENSMUSG00000034066.13	Farp2
ENSMUSG00000061802.5	Armc4
ENSMUSG00000062905.1	Vmn1r32
ENSMUSG00000040124.5	Gorab
ENSMUSG00000099295.1	Gm27718
ENSMUSG00000088875.1	Gm25862
ENSMUSG00000090989.1	Gm17042
ENSMUSG00000094194.2	Ighv5-16
ENSMUSG00000038580.13	Sct
ENSMUSG00000096959.1	4930509G22Rik
ENSMUSG00000018199.8	Trove2
ENSMUSG00000069053.11	Uba1y
ENSMUSG00000105595.1	Gm23011
ENSMUSG00000025525.12	Apool
ENSMUSG00000083073.1	Gm11845
ENSMUSG00000112364.1	RP24-401G4.1
ENSMUSG00000106212.1	Gm43112
ENSMUSG00000079173.11	Zan
ENSMUSG00000077205.1	Gm25611
ENSMUSG00000063177.6	Klk1b27
ENSMUSG00000045075.3	Gm9796
ENSMUSG00000102803.1	Gm37477
ENSMUSG00000088861.1	Gm23065
ENSMUSG00000110307.1	Gm3816
ENSMUSG00000029776.11	Hibadh
ENSMUSG00000037217.15	Syn1
ENSMUSG00000102302.1	Gm38190
ENSMUSG00000108799.1	Glud-ps
ENSMUSG00000105589.4	Fbxw14
ENSMUSG00000022421.18	Nptxr
ENSMUSG00000094942.7	Gm3604
ENSMUSG00000081134.1	Gm14913
ENSMUSG00000083725.1	Gm11865
ENSMUSG00000083641.1	Gm9225
ENSMUSG00000089277.1	Gm24546
ENSMUSG00000025326.12	Ube3a
ENSMUSG00000111989.1	RP23-228C13.3
ENSMUSG00000028134.11	Ptbp2
ENSMUSG00000087497.7	2810001G20Rik
ENSMUSG00000096530.7	Gm11758
ENSMUSG00000109670.1	Gm45375
ENSMUSG00000081712.1	Gm12096
ENSMUSG00000097142.1	Gm26778
ENSMUSG00000024446.13	Rpp21
ENSMUSG00000083392.1	Gm6335
ENSMUSG00000037278.9	Tmem97
ENSMUSG00000075427.14	Olfr288
ENSMUSG00000027457.15	Snph
ENSMUSG00000101617.1	Gm6947
ENSMUSG00000084333.1	Gm11599
ENSMUSG00000081728.1	Gm14930
ENSMUSG00000000167.14	Pih1d2
ENSMUSG00000019027.7	Dnah1
ENSMUSG00000110751.1	RP23-186B12.3
ENSMUSG00000098010.1	Gm21542
ENSMUSG00000037211.12	Spry1
ENSMUSG00000081669.1	Npm3-ps1
ENSMUSG00000103685.1	Gm37074
ENSMUSG00000110659.1	Gm45727
ENSMUSG00000020481.15	Ankrd36
ENSMUSG00000076140.1	Mir542
ENSMUSG00000111091.1	RP23-119E2.1
ENSMUSG00000001891.16	Ugp2
ENSMUSG00000074506.4	Gm10705
ENSMUSG00000084139.1	Gm12322
ENSMUSG00000028136.15	Snx27
ENSMUSG00000045087.8	S1pr5
ENSMUSG00000108231.1	Gm4045
ENSMUSG00000109005.1	Gm45221
ENSMUSG00000096061.1	Gm23681
ENSMUSG00000002297.15	Dbf4
ENSMUSG00000107413.1	Gm20553
ENSMUSG00000024650.4	Slc22a6
ENSMUSG00000098476.1	Gm27852
ENSMUSG00000109881.1	Gm45507
ENSMUSG00000094119.3	Olfr612
ENSMUSG00000025288.1	4933436I01Rik
ENSMUSG00000107341.1	1700065J11Rik
ENSMUSG00000085122.1	4933404K08Rik
ENSMUSG00000095560.2	Trav14d-2
ENSMUSG00000101436.1	Gm5157
ENSMUSG00000037815.6	Ctnna1
ENSMUSG00000013593.12	Ndufs2
ENSMUSG00000077437.1	n-R5s178
ENSMUSG00000074465.2	Gm10701
ENSMUSG00000088918.1	Gm22612
ENSMUSG00000107991.1	Gm43919
ENSMUSG00000100780.1	Gm28579
ENSMUSG00000109485.1	Gm45016
ENSMUSG00000110118.1	Gm5609
ENSMUSG00000061143.15	Maml3
ENSMUSG00000097945.1	Gm17799
ENSMUSG00000080666.1	Gm25000
ENSMUSG00000002871.14	Tpra1
ENSMUSG00000097891.1	Gm3650
ENSMUSG00000036327.18	Qsox2
ENSMUSG00000077427.1	Gm24278
ENSMUSG00000022303.8	Dcstamp
ENSMUSG00000005124.9	Wisp1
ENSMUSG00000032192.9	Gnb5
ENSMUSG00000076063.1	Mir539
ENSMUSG00000090284.2	Gm17613
ENSMUSG00000085402.1	Gm12111
